Rolling,Lower Bound,Upper Bound,Shift,p-value
105,9,28,35,0.8899902080040664
105,9,28,40,0.8856470924078738
105,9,28,45,0.9105733617734961
105,9,28,50,0.9007743949571474
105,9,32,0,0.23929209410212898
105,9,32,5,0.4725607380680027
105,9,32,10,0.5168637116300179
105,9,32,15,0.5369282130388786
105,9,32,20,0.5041532576192131
105,9,32,25,0.5789788782175687
105,9,32,30,0.8873883115386615
105,9,32,35,0.8900078380196838
105,9,32,40,0.885665348699616
105,9,32,45,0.9105872065624938
105,9,32,50,0.900783848693773
105,9,36,0,0.23727839815336105
105,9,36,5,0.4725543880191512
105,9,36,10,0.5168645106747716
105,9,36,15,0.5369332381893057
105,9,36,20,0.504156045227439
105,9,36,25,0.5790187645098376
105,9,36,30,0.887405138589858
105,9,36,35,0.8900207134004603
105,9,36,40,0.8856786801916378
105,9,36,45,0.910597315714552
105,9,36,50,0.9007907519971802
105,9,40,0,0.2363878755312781
105,9,40,5,0.47255142089635416
105,9,40,10,0.5168648908981326
105,9,40,15,0.5369356188968435
105,9,40,20,0.5041573745130096
105,9,40,25,0.5790377820791386
105,9,40,30,0.8874131918812614
105,9,40,35,0.8900269001908657
105,9,40,40,0.8856850985543816
105,9,40,45,0.9106021920871823
105,9,40,50,0.9007940886386212
105,9,44,0,0.23558612699644096
105,9,44,5,0.4725486614025719
105,9,44,10,0.5168652481985931
105,9,44,15,0.536937848232447
105,9,44,20,0.5041586232654692
105,9,44,25,0.5790556309745245
105,9,44,30,0.8874207615830837
105,9,44,35,0.8900327250902529
105,9,44,40,0.885691146461366
105,9,44,45,0.9106067907793591
105,9,44,50,0.9007972380255803
105,9,48,0,0.23476081474174407
105,9,48,5,0.4725457318661743
105,9,48,10,0.5168656309980615
105,9,48,15,0.5369402257240737
105,9,48,20,0.5041599577704781
105,9,48,25,0.5790746671693284
105,9,48,30,0.8874288381531205
105,9,48,35,0.890038943687999
105,9,48,40,0.8856976049778686
105,9,48,45,0.9106117030977775
105,9,48,50,0.9008006033525655
105,9,52,0,0.234207047210774
105,9,52,5,0.4725437025380623
105,9,52,10,0.5168658996448658
105,9,52,15,0.5369418958100957
105,9,52,20,0.5041609014263748
105,9,52,25,0.5790881672012756
105,9,52,30,0.8874345940828188
105,9,52,35,0.8900433975027211
105,9,52,40,0.8857022417087188
105,9,52,45,0.9106152381313243
105,9,52,50,0.9008030309239778
105,9,300,0,0.23344443728373504
105,9,300,5,0.4725407267099965
105,9,300,10,0.5168663106986799
105,9,300,15,0.5369445239638528
105,9,300,20,0.5041624349438516
105,9,300,25,0.5791106943449121
105,9,300,30,0.8874444631945092
105,9,300,35,0.8900512339874496
105,9,300,40,0.8857104557754973
105,9,300,45,0.9106215424225368
105,9,300,50,0.9008073888220264
105,10,12,0,0.31518590623661935
105,10,12,5,0.45440271844203484
105,10,12,10,0.5078230219241249
105,10,12,15,0.543772334840827
105,10,12,20,0.49381739786726475
105,10,12,25,0.5174059813767373
105,10,12,30,0.7847704484965532
105,10,12,35,0.9861784404115838
105,10,12,40,0.9829589682038242
105,10,12,45,0.9974137156213061
105,10,12,50,0.8182740037287712
105,10,16,0,0.2965236426661964
105,10,16,5,0.4905093346396957
105,10,16,10,0.5311028694581486
105,10,16,15,0.5704576426692654
105,10,16,20,0.5265160335010661
105,10,16,25,0.5867561228115252
105,10,16,30,0.9029527989879186
105,10,16,35,0.858353680399077
105,10,16,40,0.8555793997769385
105,10,16,45,0.8702527208052753
105,10,16,50,0.9238006630178989
105,10,20,0,0.2808832709650374
105,10,20,5,0.4854933447008867
105,10,20,10,0.5207151624368822
105,10,20,15,0.5507770034498782
105,10,20,20,0.5121451003937048
105,10,20,25,0.5868935580242693
105,10,20,30,0.9030049018910171
105,10,20,35,0.8584123456413677
105,10,20,40,0.8556392346802633
105,10,20,45,0.8703056336889217
105,10,20,50,0.9238199010261992
105,10,24,0,0.2711209198282317
105,10,24,5,0.4822014074926577
105,10,24,10,0.5127814850524077
105,10,24,15,0.5362201648959297
105,10,24,20,0.5020575126484785
105,10,24,25,0.587003901490617
105,10,24,30,0.9030467675923344
105,10,24,35,0.8584595821517805
105,10,24,40,0.8556874896293029
105,10,24,45,0.8703483740702289
105,10,24,50,0.9238354712332181
105,10,28,0,0.2650800765257431
105,10,28,5,0.48225273942676483
105,10,28,10,0.5126696302447025
105,10,28,15,0.5341569614793111
105,10,28,20,0.5006454159272631
105,10,28,25,0.5870849425598412
105,10,28,30,0.9030775109655945
105,10,28,35,0.8584942984888517
105,10,28,40,0.8557229656697738
105,10,28,45,0.8703798060556099
105,10,28,50,0.9238469290391036
105,10,32,0,0.2610610095146188
105,10,32,5,0.482642700276668
105,10,32,10,0.5137488634357366
105,10,32,15,0.5341631238447522
105,10,32,20,0.5006474927862024
105,10,32,25,0.5871440101057537
105,10,32,30,0.903099799053914
105,10,32,35,0.8585193518119132
105,10,32,40,0.855748435349625
105,10,32,45,0.8704022570581142
105,10,32,50,0.9238550733444012
105,10,36,0,0.25837154519876854
105,10,36,5,0.4826361428402156
105,10,36,10,0.5137478531186312
105,10,36,15,0.5341676339651007
105,10,36,20,0.5006490298291124
105,10,36,25,0.5871872194933405
105,10,36,30,0.9031161191901642
105,10,36,35,0.8585377241020752
105,10,36,40,0.8557671257252935
105,10,36,45,0.8704187435455636
105,10,36,50,0.9238610590276842
105,10,40,0,0.25707413308114535
105,10,40,5,0.4826328096027457
105,10,40,10,0.5137473403347383
105,10,40,15,0.5341699593441475
105,10,40,20,0.5006498307802518
105,10,40,25,0.5872096498144423
105,10,40,30,0.9031246257991937
105,10,40,35,0.8585473422839862
105,10,40,40,0.8557769311288849
105,10,40,45,0.8704274109314348
105,10,40,50,0.9238642127630046
105,10,44,0,0.25581925298316016
105,10,44,5,0.48262947868998596
105,10,44,10,0.5137468294163917
105,10,44,15,0.5341722968758102
105,10,44,20,0.5006506402536927
105,10,44,25,0.5872322192059787
105,10,44,30,0.9031331935725766
105,10,44,35,0.8585570412337582
105,10,44,40,0.8557868246755063
105,10,44,45,0.8704361613478218
105,10,44,50,0.9238673987921975
105,10,48,0,0.25454203017550153
105,10,48,5,0.4826259767466343
105,10,48,10,0.5137462942311293
105,10,48,15,0.5341747664689056
105,10,48,20,0.5006514996777619
105,10,48,25,0.5872560600157989
105,10,48,30,0.9031422480719371
105,10,48,35,0.8585672981430509
105,10,48,40,0.8557972907042332
105,10,48,45,0.870445421050096
105,10,48,50,0.9238707715749539
105,10,52,0,0.25380256452226396
105,10,52,5,0.48262387842748244
105,10,52,10,0.5137459720163065
105,10,52,15,0.5341762753087205
105,10,52,20,0.5006520307945518
105,10,52,25,0.5872708372818344
105,10,52,30,0.9031479015440913
105,10,52,35,0.8585737493615069
105,10,52,40,0.8558038966806232
105,10,52,45,0.8704512859612209
105,10,52,50,0.9238729152977825
105,10,300,0,0.2527699980119462
105,10,300,5,0.48262075649202074
105,10,300,10,0.513745476062014
105,10,300,15,0.534178695250632
105,10,300,20,0.5006529138418434
105,10,300,25,0.5872960423849471
105,10,300,30,0.9031578205712915
105,10,300,35,0.8585853744603862
105,10,300,40,0.8558158762454556
105,10,300,45,0.8704619876345969
105,10,300,50,0.923876850924259
120,0,12,0,0.8240634068208883
120,0,12,5,0.8830076409294769
120,0,12,10,0.8938705624674972
120,0,12,15,0.8252220878332295
120,0,12,20,0.7498202927064301
120,0,12,25,0.7259426564186762
120,0,12,30,0.7153665928537827
120,0,12,35,0.7741110252074932
120,0,12,40,0.894589490300559
120,0,12,45,0.8932799066493887
120,0,12,50,0.8657469596525442
120,0,16,0,0.865765487239885
120,0,16,5,0.9383527396907365
120,0,16,10,0.9488286864146697
120,0,16,15,0.8748690342326235
120,0,16,20,0.791211523818546
120,0,16,25,0.7629010887457481
120,0,16,30,0.7363003503404507
120,0,16,35,0.80977838677234
120,0,16,40,0.9225031145148552
120,0,16,45,0.9207780590878868
120,0,16,50,0.8890915279728282
120,0,20,0,0.9112355909164316
120,0,20,5,0.9864916721260377
120,0,20,10,0.9976413919401559
120,0,20,15,0.9194436067147806
120,0,20,20,0.8287979540458319
120,0,20,25,0.7847336802150127
120,0,20,30,0.7458271515978819
120,0,20,35,0.8296753256599922
120,0,20,40,0.9367041360887978
120,0,20,45,0.9348073232626504
120,0,20,50,0.9036392624901595
120,0,24,0,0.9365057213758081
120,0,24,5,0.991438549969076
120,0,24,10,0.98124250438553
120,0,24,15,0.9344006859502116
120,0,24,20,0.8365097465487772
120,0,24,25,0.775232892429426
120,0,24,30,0.725582277584669
120,0,24,35,0.8114483042061823
120,0,24,40,0.9171689635511098
120,0,24,45,0.9156893689450082
120,0,24,50,0.8862430217512941
120,0,28,0,0.9556274912862435
120,0,28,5,0.9745075565314242
120,0,28,10,0.965207358573971
120,0,28,15,0.9485304535422558
120,0,28,20,0.8513763897750726
120,0,28,25,0.7728284409210282
120,0,28,30,0.7232002253518213
120,0,28,35,0.8091485749549793
120,0,28,40,0.9149105215050062
120,0,28,45,0.9134761997864578
120,0,28,50,0.8841712151272796
120,0,32,0,0.9736310803904813
120,0,32,5,0.9582961994417389
120,0,32,10,0.9484217243846733
120,0,32,15,0.9646661021435285
120,0,32,20,0.8683988462690906
120,0,32,25,0.7728360611856695
120,0,32,30,0.7232086156723119
120,0,32,35,0.8091534964165239
120,0,32,40,0.9149124740320381
120,0,32,45,0.9134781142291821
120,0,32,50,0.8841735100067281
120,0,36,0,0.9834754707780717
120,0,36,5,0.949245813903475
120,0,36,10,0.9386781805257833
120,0,36,15,0.9738019585259158
120,0,36,20,0.8777976946374794
120,0,36,25,0.7728411330647947
120,0,36,30,0.7232142117602458
120,0,36,35,0.8091567856308975
120,0,36,40,0.9149137816754372
120,0,36,45,0.913479398944957
120,0,36,50,0.8841750530482374
120,0,40,0,0.9855764819091153
120,0,40,5,0.9476304051488733
120,0,40,10,0.9369776755660286
120,0,40,15,0.9738023312585474
120,0,40,20,0.8777994526379067
120,0,40,25,0.7728448983178882
120,0,40,30,0.7232183472735675
120,0,40,35,0.8091592054255672
120,0,40,40,0.9149147394273724
120,0,40,45,0.9134803358297862
120,0,40,50,0.8841761735520883
120,0,44,0,0.9860419741655075
120,0,44,5,0.9472730666109878
120,0,44,10,0.9366018104263848
120,0,44,15,0.9738025551386089
120,0,44,20,0.8778005066589221
120,0,44,25,0.7728471517016825
120,0,44,30,0.7232208177574038
120,0,44,35,0.8091606483475776
120,0,44,40,0.9149153095358086
120,0,44,45,0.9134808925533426
120,0,44,50,0.8841768382553413
120,0,48,0,0.9860420118424873
120,0,48,5,0.9472732056126568
120,0,48,10,0.9366020084819049
120,0,48,15,0.9738026743769618
120,0,48,20,0.877801067911938
120,0,48,25,0.772848351341867
120,0,48,30,0.7232221326791002
120,0,48,35,0.8091614161590841
120,0,48,40,0.9149156128426822
120,0,48,45,0.9134811886786653
120,0,48,50,0.8841771917446658
120,0,52,0,0.9860420345021744
120,0,52,5,0.9472732892284552
120,0,52,10,0.9366021276437849
120,0,52,15,0.9738027461300515
120,0,52,20,0.8778014057086609
120,0,52,25,0.7728490734754494
120,0,52,30,0.7232229243210839
120,0,52,35,0.8091618784706771
120,0,52,40,0.9149157954667586
120,0,52,45,0.9134813669756587
120,0,52,50,0.8841774045765771
120,0,300,0,0.9860420914167842
120,0,300,5,0.947273500276514
120,0,300,10,0.9366024298597945
120,0,300,15,0.973802928972077
120,0,300,20,0.8778022705271453
120,0,300,25,0.7728509308888386
120,0,300,30,0.7232249698745168
120,0,300,35,0.8091630784150081
120,0,300,40,0.9149162700292143
120,0,300,45,0.9134818308324655
120,0,300,50,0.8841779589306881
120,1,12,0,0.9610655986276745
120,1,12,5,0.9392205794164012
120,1,12,10,0.9166221232418622
120,1,12,15,0.9889884647032772
120,1,12,20,0.9332380757360792
120,1,12,25,0.9110843552921533
120,1,12,30,0.8693051870735257
120,1,12,35,0.9182625238466016
120,1,12,40,0.9508555152678462
120,1,12,45,0.9602433884043378
120,1,12,50,0.9779583544438769
120,1,16,0,0.9873730284668173
120,1,16,5,0.8802564849494156
120,1,16,10,0.8560458925174486
120,1,16,15,0.9266788887449435
120,1,16,20,0.9875565285193605
120,1,16,25,0.9550560192021529
120,1,16,30,0.8917887311582241
120,1,16,35,0.9586131896250848
120,1,16,40,0.9237758210924687
120,1,16,45,0.9327928240625696
120,1,16,50,0.9947697117565566
120,1,20,0,0.9434583689470346
120,1,20,5,0.8401214104054016
120,1,20,10,0.8148136234529937
120,1,20,15,0.8844400925237355
120,1,20,20,0.9788255848730802
120,1,20,25,0.9685079915585023
120,1,20,30,0.888174058855891
120,1,20,35,0.9659550397955738
120,1,20,40,0.9233896901943471
120,1,20,45,0.9319508197613444
120,1,20,50,0.9907907661427463
120,1,24,0,0.9243426413675865
120,1,24,5,0.8271446356841125
120,1,24,10,0.8027529912266522
120,1,24,15,0.8755469853875026
120,1,24,20,0.9770537082599735
120,1,24,25,0.9477097600893403
120,1,24,30,0.8555675659645299
120,1,24,35,0.9355767268272632
120,1,24,40,0.9530525896128694
120,1,24,45,0.961138796337043
120,1,24,50,0.9825445748885263
120,1,28,0,0.9046451455528719
120,1,28,5,0.8124469985821863
120,1,28,10,0.7877596519849396
120,1,28,15,0.8573178908206989
120,1,28,20,0.956221996353923
120,1,28,25,0.947713562333748
120,1,28,30,0.8555771985778847
120,1,28,35,0.9355802006623658
120,1,28,40,0.9530547207562693
120,1,28,45,0.9611405249454807
120,1,28,50,0.9825452670822582
120,1,32,0,0.8880118650689942
120,1,32,5,0.7995393063455913
120,1,32,10,0.7739405358058591
120,1,32,15,0.8400009677763789
120,1,32,20,0.936397845242725
120,1,32,25,0.9477165122728176
120,1,32,30,0.8555846784210173
120,1,32,35,0.9355829004653582
120,1,32,40,0.9530563784598147
120,1,32,45,0.9611418706439148
120,1,32,50,0.9825458063880301
120,1,36,0,0.8817094565148635
120,1,36,5,0.7945172000690758
120,1,36,10,0.7685364904219886
120,1,36,15,0.8335414507241472
120,1,36,20,0.9293556533588373
120,1,36,25,0.9477184864721567
120,1,36,30,0.8555896919745214
120,1,36,35,0.9355847128670174
120,1,36,40,0.9530574929938097
120,1,36,45,0.9611427767518086
120,1,36,50,0.9825461700567256
120,1,40,0,0.8804137057465378
120,1,40,5,0.7942342760847076
120,1,40,10,0.7682938656376146
120,1,40,15,0.8335443522053849
120,1,40,20,0.9293570555311015
120,1,40,25,0.9477198973162371
120,1,40,30,0.8555932560687076
120,1,40,35,0.9355859945723635
120,1,40,40,0.9530582770781141
120,1,40,45,0.9611434109331731
120,1,40,50,0.9825464232964464
120,1,44,0,0.880414414713346
120,1,44,5,0.7942350093836268
120,1,44,10,0.7682950986012339
120,1,44,15,0.8335462524714184
120,1,44,20,0.9293579733760112
120,1,44,25,0.9477208203518714
120,1,44,30,0.8555955866773277
120,1,44,35,0.9355868322708575
120,1,44,40,0.9530587892495322
120,1,44,45,0.9611438249496262
120,1,44,50,0.9825465885270445
120,1,48,0,0.880414701663368
120,1,48,5,0.7942353063326255
120,1,48,10,0.7682955980884025
120,1,48,15,0.8335470225671797
120,1,48,20,0.929358345479039
120,1,48,25,0.9477211946928855
120,1,48,30,0.8555965321977749
120,1,48,35,0.9355871722344101
120,1,48,40,0.9530589971210164
120,1,48,45,0.9611439929952491
120,1,48,50,0.9825466555973524
120,1,52,0,0.8804149512113016
120,1,52,5,0.7942355647951845
120,1,52,10,0.7682960331832899
120,1,52,15,0.8335476939031712
120,1,52,20,0.9293586701175091
120,1,52,25,0.9477215215389774
120,1,52,30,0.8555973584007984
120,1,52,35,0.9355874695280377
120,1,52,40,0.9530591789752456
120,1,52,45,0.9611441400669289
120,1,52,50,0.9825467143198464
120,1,300,0,0.8804155394496407
120,1,300,5,0.7942361788003267
120,1,300,10,0.7682970746463198
120,1,300,15,0.8335493128164891
120,1,300,20,0.929359458733804
120,1,300,25,0.9477223212579998
120,1,300,30,0.855599394328211
120,1,300,35,0.9355882072405003
120,1,300,40,0.9530596312114947
120,1,300,45,0.9611445065902815
120,1,300,50,0.9825468609780498
120,2,12,0,0.9954304109501444
120,2,12,5,0.8962632362300273
120,2,12,10,0.8718955816317993
120,2,12,15,0.9494529546074251
120,2,12,20,0.9616584920076706
120,2,12,25,0.9357858247111009
120,2,12,30,0.8664711552054567
120,2,12,35,0.9121092100957221
120,2,12,40,0.9500266618116796
120,2,12,45,0.9614716373276865
120,2,12,50,0.9706618730513128
120,2,16,0,0.9379406819559862
120,2,16,5,0.8291673831018516
120,2,16,10,0.8019425610904132
120,2,16,15,0.8733324109532877
120,2,16,20,0.9696892508745187
120,2,16,25,0.9849946740246968
120,2,16,30,0.8923715619689169
120,2,16,35,0.9599559072518823
120,2,16,40,0.9191166151434775
120,2,16,45,0.9298850460754036
120,2,16,50,0.9936833168466201
120,2,20,0,0.8965752028123539
120,2,20,5,0.794927683100277
120,2,20,10,0.7667051964896459
120,2,20,15,0.8366341918308666
120,2,20,20,0.9426380516538345
120,2,20,25,0.9883122251524383
120,2,20,30,0.8762657904969856
120,2,20,35,0.9531449950388784
120,2,20,40,0.9316380742896352
120,2,20,45,0.9417198791539081
120,2,20,50,0.9982700180126299
120,2,24,0,0.8803132854131274
120,2,24,5,0.7850550023137544
120,2,24,10,0.7576847131095504
120,2,24,15,0.8292188143215697
120,2,24,20,0.9396912429320516
120,2,24,25,0.9648134094290888
120,2,24,30,0.8435178771529053
120,2,24,35,0.9225558593073931
120,2,24,40,0.9608226380349474
120,2,24,45,0.9704679929485651
120,2,24,50,0.971688381192668
120,2,28,0,0.8604458168468438
120,2,28,5,0.7707908575252412
120,2,28,10,0.7424725476599725
120,2,28,15,0.809246971857617
120,2,28,20,0.9160325439948069
120,2,28,25,0.9648165498518908
120,2,28,30,0.843530912068016
120,2,28,35,0.9225610206843688
120,2,28,40,0.9608248069490297
120,2,28,45,0.9704695951996886
120,2,28,50,0.971689759522307
120,2,32,0,0.8440874199129107
120,2,32,5,0.7578085600914167
120,2,32,10,0.7284969624738303
120,2,32,15,0.7907697841053632
120,2,32,20,0.8944611991999446
120,2,32,25,0.9648188870006214
120,2,32,30,0.8435406267494601
120,2,32,35,0.9225648728692286
120,2,32,40,0.9608264279932943
120,2,32,45,0.9704707943514661
120,2,32,50,0.9716907924862555
120,2,36,0,0.8408291712440001
120,2,36,5,0.7557803365428273
120,2,36,10,0.7263591186682152
120,2,36,15,0.7879199038878424
120,2,36,20,0.8912644543160643
120,2,36,25,0.9648205386357854
120,2,36,30,0.843547492976876
120,2,36,35,0.9225675959491733
120,2,36,40,0.9608275740286949
120,2,36,45,0.9704716422004909
120,2,36,50,0.9716915229078047
120,2,40,0,0.8400525028703397
120,2,40,5,0.755848968342358
120,2,40,10,0.7264790005203814
120,2,40,15,0.7879237831794664
120,2,40,20,0.8912667840001937
120,2,40,25,0.9648216403607465
120,2,40,30,0.843552050795549
120,2,40,35,0.922569394776574
120,2,40,40,0.9608283273802254
120,2,40,45,0.9704721968352612
120,2,40,50,0.9716919984319377
120,2,44,0,0.8400534120889046
120,2,44,5,0.7558496095855498
120,2,44,10,0.7264804032357413
120,2,44,15,0.7879263424203123
120,2,44,20,0.8912683213177882
120,2,44,25,0.9648223675470639
120,2,44,30,0.843555059979398
120,2,44,35,0.9225705827302247
120,2,44,40,0.9608288249565263
120,2,44,45,0.9704725632024316
120,2,44,50,0.9716923125773301
120,2,48,0,0.8400538098461807
120,2,48,5,0.7558498904653503
120,2,48,10,0.7264810182702659
120,2,48,15,0.7879274656720997
120,2,48,20,0.8912689967450576
120,2,48,25,0.9648226873635545
120,2,48,30,0.8435563847596649
120,2,48,35,0.9225711062419384
120,2,48,40,0.9608290443243893
120,2,48,45,0.9704727247910527
120,2,48,50,0.9716924511906226
120,2,52,0,0.8400541922437078
120,2,52,5,0.75585016074845
120,2,52,10,0.7264816105586268
120,2,52,15,0.787928548229399
120,2,52,20,0.89126964822922
120,2,52,25,0.9648229960915241
120,2,52,30,0.8435576646489992
120,2,52,35,0.9225716124245655
120,2,52,40,0.960829256521801
120,2,52,45,0.9704728811642511
120,2,52,50,0.971692585386894
120,2,300,0,0.8400550157471413
120,2,300,5,0.7558507487609762
120,2,300,10,0.7264829117260765
120,2,300,15,0.7879309493417515
120,2,300,20,0.8912711069281771
120,2,300,25,0.9648236937753568
120,2,300,30,0.843560583470153
120,2,300,35,0.9225727771428984
120,2,300,40,0.9608297461654804
120,2,300,45,0.9704732430032188
120,2,300,50,0.9716928967737266
120,3,12,0,0.9708254504902094
120,3,12,5,0.8553467732092515
120,3,12,10,0.8275869005154856
120,3,12,15,0.9014361817752284
120,3,12,20,0.9982286066395634
120,3,12,25,0.9782758814911025
120,3,12,30,0.8814866401328659
120,3,12,35,0.9290550863977043
120,3,12,40,0.9357997134389603
120,3,12,45,0.9495817311896158
120,3,12,50,0.9798340394100388
120,3,16,0,0.8948222081215503
120,3,16,5,0.7854028266374289
120,3,16,10,0.7538552453260235
120,3,16,15,0.8186870159801205
120,3,16,20,0.9230052021008357
120,3,16,25,0.9722553682338455
120,3,16,30,0.9068610285601242
120,3,16,35,0.9768434860616283
120,3,16,40,0.9067960501805257
120,3,16,45,0.9194214494120233
120,3,16,50,0.9843488326930884
120,3,20,0,0.861099235725016
120,3,20,5,0.7611541666317674
120,3,20,10,0.7298128657573095
120,3,20,15,0.7953309096436878
120,3,20,20,0.9109682250604311
120,3,20,25,0.988580314920719
120,3,20,30,0.8683188530500716
120,3,20,35,0.9473227302958458
120,3,20,40,0.9390040107787374
120,3,20,45,0.950760025419179
120,3,20,50,0.9886919427808449
120,3,24,0,0.8443530967693079
120,3,24,5,0.7509667275100071
120,3,24,10,0.7199995167469317
120,3,24,15,0.784564400851492
120,3,24,20,0.900616433192935
120,3,24,25,0.9924340365269827
120,3,24,30,0.8435458465141952
120,3,24,35,0.9246125318336448
120,3,24,40,0.9602443305788954
120,3,24,45,0.9717449894427433
120,3,24,50,0.9690460907197271
120,3,28,0,0.8246534135496039
120,3,28,5,0.7366557017443551
120,3,28,10,0.7047182852007638
120,3,28,15,0.7635037441700028
120,3,28,20,0.8747807226975041
120,3,28,25,0.9924348249005275
120,3,28,30,0.8435616635595764
120,3,28,35,0.9246185296082974
120,3,28,40,0.9602469284517302
120,3,28,45,0.9717468072577171
120,3,28,50,0.9690479004151946
120,3,32,0,0.8095616933499421
120,3,32,5,0.7240354901123229
120,3,32,10,0.6915082833532856
120,3,32,15,0.7459087097725101
120,3,32,20,0.8538489116596378
120,3,32,25,0.9924353932189414
120,3,32,30,0.8435730860492425
120,3,32,35,0.9246228687587613
120,3,32,40,0.9602488111860341
120,3,32,45,0.9717481268905921
120,3,32,50,0.9690492163606128
120,3,36,0,0.8087289996490741
120,3,36,5,0.7244912933699718
120,3,36,10,0.6919998336132155
120,3,36,15,0.7459160918720421
120,3,36,20,0.8538540196854336
120,3,36,25,0.9924358084326974
120,3,36,30,0.8435814152175276
120,3,36,35,0.9246260268221533
120,3,36,40,0.9602501787807303
120,3,36,45,0.9717490835878783
120,3,36,50,0.9690501685554108
120,3,40,0,0.8083470238177684
120,3,40,5,0.7247120484498659
120,3,40,10,0.6922400884871727
120,3,40,15,0.7459208531887218
120,3,40,20,0.8538573033752754
120,3,40,25,0.9924360744722076
120,3,40,30,0.843586734754228
120,3,40,35,0.9246280373010266
120,3,40,40,0.9602510465118417
120,3,40,45,0.9717496885874422
120,3,40,50,0.9690507687202556
120,3,44,0,0.8083479909095008
120,3,44,5,0.724712693809181
120,3,44,10,0.6922416325829459
120,3,44,15,0.7459238320030033
120,3,44,20,0.8538593588398216
120,3,44,25,0.9924362410903982
120,3,44,30,0.8435900682031303
120,3,44,35,0.9246292978609811
120,3,44,40,0.9602515907158671
120,3,44,45,0.9717500681107784
120,3,44,50,0.9690511453041483
120,3,48,0,0.8083484912733923
120,3,48,5,0.7247130283446446
120,3,48,10,0.6922424342540969
120,3,48,15,0.7459253810456017
120,3,48,20,0.853860429465697
120,3,48,25,0.9924363280161631
120,3,48,30,0.8435918100889925
120,3,48,35,0.9246299576147817
120,3,48,40,0.9602518757585294
120,3,48,45,0.9717502670453847
120,3,48,50,0.9690513428444044
120,3,52,0,0.8083489989424353
120,3,52,5,0.7247133680590581
120,3,52,10,0.6922432488701841
120,3,52,15,0.7459269561906974
120,3,52,20,0.8538615189153664
120,3,52,25,0.9924364165335513
120,3,52,30,0.84359358516246
120,3,52,35,0.9246306304287552
120,3,52,40,0.9602521665555412
120,3,52,45,0.9717504700730607
120,3,52,50,0.9690515445256264
120,3,300,0,0.8083499890336855
120,3,300,5,0.7247140392603046
120,3,300,10,0.6922448784291031
120,3,300,15,0.7459301456536173
120,3,300,20,0.8538637513634966
120,3,300,25,0.992436600044383
120,3,300,30,0.8435973074173484
120,3,300,35,0.9246320571334351
120,3,300,40,0.9602527853866615
120,3,300,45,0.971750903645678
120,3,300,50,0.9690519767256867
120,4,12,0,0.9188829545606175
120,4,12,5,0.7948633384955684
120,4,12,10,0.7562324853675831
120,4,12,15,0.8188780168754635
120,4,12,20,0.9216799240514916
120,4,12,25,0.9426593575314444
120,4,12,30,0.9304886347186061
120,4,12,35,0.9921459212769831
120,4,12,40,0.8920182950966666
120,4,12,45,0.9082335059998643
120,4,12,50,0.9791570631838404
120,4,16,0,0.8484961745792594
120,4,16,5,0.7327909255102157
120,4,16,10,0.6912247722847676
120,4,16,15,0.7461704497609887
120,4,16,20,0.8584274308932792
120,4,16,25,0.908967241268692
120,4,16,30,0.9392821177352392
120,4,16,35,0.9789603902499938
120,4,16,40,0.879058541991925
120,4,16,45,0.8935560260586511
120,4,16,50,0.9574680203289327
120,4,20,0,0.822658306223936
120,4,20,5,0.7178662247216612
120,4,20,10,0.6790621546974931
120,4,20,15,0.7372613728425302
120,4,20,20,0.8629012381664134
120,4,20,25,0.9461500857825292
120,4,20,30,0.8756386423829079
120,4,20,35,0.9671191827741702
120,4,20,40,0.9314214552001889
120,4,20,45,0.9451991538802503
120,4,20,50,0.9952479097068413
120,4,24,0,0.8030655573318315
120,4,24,5,0.705200023220127
120,4,24,10,0.6661466908669423
120,4,24,15,0.7194570396417141
120,4,24,20,0.8394941497780994
120,4,24,25,0.9524861736915066
120,4,24,30,0.8691144670982209
120,4,24,35,0.961303221893689
120,4,24,40,0.9367711327651289
120,4,24,45,0.9505164653289768
120,4,24,50,0.9902062742693404
120,4,28,0,0.7840314429010015
120,4,28,5,0.6907048115856055
120,4,28,10,0.6516360255927549
120,4,28,15,0.6987988295968695
120,4,28,20,0.8128409054023449
120,4,28,25,0.9524918582814983
120,4,28,30,0.869130470498797
120,4,28,35,0.9613067701234034
120,4,28,40,0.9367758552933491
120,4,28,45,0.950520144865698
120,4,28,50,0.9902069467289214
120,4,32,0,0.7728813072438079
120,4,32,5,0.6809407168753336
120,4,32,10,0.642289707597743
120,4,32,15,0.6862163586118956
120,4,32,20,0.7973638092659131
120,4,32,25,0.952495781874321
120,4,32,30,0.8691415408054801
120,4,32,35,0.9613092301526436
120,4,32,40,0.9367791365589866
120,4,32,45,0.9505227068013791
120,4,32,50,0.9902074159149729
120,4,36,0,0.7724619411630831
120,4,36,5,0.6818204659957068
120,4,36,10,0.6431805843952345
120,4,36,15,0.6862256351838255
120,4,36,20,0.7973712654231755
120,4,36,25,0.9524987217034191
120,4,36,30,0.8691497994689122
120,4,36,35,0.9613110575670342
120,4,36,40,0.9367815634404543
120,4,36,45,0.9505245934414994
120,4,36,50,0.9902077599474743
120,4,40,0,0.7723740324232942
120,4,40,5,0.6820189958080793
120,4,40,10,0.6433832864920493
120,4,40,15,0.686231470865063
120,4,40,20,0.7973759497940422
120,4,40,25,0.9525005662794044
120,4,40,30,0.8691549750000259
120,4,40,35,0.9613122014102121
